name,image
Noctua NH-D15S chromax.black 82.51 CFM CPU Cooler (NH-D15S chromax.black),https://m.media-amazon.com/images/I/51wsVDm2ONL.jpg
ARCTIC Alpine 23 CPU Cooler (ACALP00035A),https://cdna.pcpartpicker.com/static/forever/images/product/3f4e2db365667ee5ddbdb82520762e25.256p.jpg
MSI MAG CORELIQUID A13 62.6 CFM Liquid CPU Cooler (MAG CORELIQUID A13 240),https://cdna.pcpartpicker.com/static/forever/images/product/09d0a7acefcd3455ed55679297421d01.256p.jpg
Corsair NAUTILUS 360 RS LCD 72.8 CFM Liquid CPU Cooler (CW-9061033-WW),https://cdna.pcpartpicker.com/static/forever/images/product/6f29e592f8d32dc9571c6b5f8965a5cb.256p.jpg
Lian Li Galahad II Trinity SL-INF 61.3 CFM Liquid CPU Cooler (GA2T36INW),https://cdna.pcpartpicker.com/static/forever/images/product/9c7907d33c5225ac4fa747fcc1157ec4.256p.jpg
Noctua NH-U12S chromax.black 55 CFM CPU Cooler (NH-U12S chromax.black),https://cdna.pcpartpicker.com/static/forever/images/product/03d2c7690b9a62e9131a8514ea3c0dfa.256p.jpg
Corsair iCUE LINK H100i RGB 63.1 CFM Liquid CPU Cooler (CW-9061001-WW),https://cdna.pcpartpicker.com/static/forever/images/product/0c018b979ff6fbae25436e7e64c5a140.256p.jpg
Thermalright Assassin X Refined SE ARGB CPU Cooler (AX120R SE ARGB D6-CAD),https://m.media-amazon.com/images/I/41NnYMvz2hL.jpg
be quiet! Silent Loop 3 76.7 CFM Liquid CPU Cooler (BW025),https://cdna.pcpartpicker.com/static/forever/images/product/8a277ab7166d97b45d51dcd463ebdf05.256p.jpg
MSI MAG CORELIQUID A15 64.89 CFM Liquid CPU Cooler (MAG CORELIQUID A15 360),https://cdna.pcpartpicker.com/static/forever/images/product/d3425a4b595bab2520fe7b1f3aeac78e.256p.jpg
Intel E97379-001 CPU Cooler (E97379-001),https://cdna.pcpartpicker.com/static/forever/images/product/dbeab7d9b737c8904b1b75679b3db3a6.256p.jpg
be quiet! Pure Rock Slim 2 CPU Cooler (BK030),https://cdna.pcpartpicker.com/static/forever/images/product/98bb44b33e99e3c03b12d76609433d62.256p.jpg
ARCTIC Liquid Freezer III Pro 110 CFM Liquid CPU Cooler (ACFRE00179A),https://cdna.pcpartpicker.com/static/forever/images/product/e04055d053782012caa3bc582c97080c.256p.jpg
Thermalright Frozen Notte ARGB 72.37 CFM Liquid CPU Cooler (Frozen Notte 240 WHITE ARGB),https://m.media-amazon.com/images/I/41wSywn6EZL.jpg
MSI MAG CORELIQUID A13 62.6 CFM Liquid CPU Cooler (MAG CORELIQUID A13 360 WHITE),https://cdna.pcpartpicker.com/static/forever/images/product/12e1ee4e48c9e1e452ce3c699a45e0df.256p.jpg
be quiet! Dark Rock 5 93.5 CFM CPU Cooler (BK035),https://cdna.pcpartpicker.com/static/forever/images/product/7b7e8cf40e763260dde7362ecc53ce5c.256p.jpg
Noctua NH-L12S 55.44 CFM CPU Cooler (NH-L12S),https://cdna.pcpartpicker.com/static/forever/images/product/3ef69f2637de8bfe3600a2298437ff83.256p.jpg
Thermalright Peerless Assassin 120 White 66.17 CFM CPU Cooler (PA120 White),https://m.media-amazon.com/images/I/41Zo8GoB2GS.jpg
Thermalright Frozen Infinity 360 ARGB 68.9 CFM Liquid CPU Cooler (Frozen Infinity 360 BLACK),https://m.media-amazon.com/images/I/41vk2A72I3L.jpg
NZXT Kraken Elite 360 RGB 78.02 CFM Liquid CPU Cooler (RL-KR36E-W1),https://cdna.pcpartpicker.com/static/forever/images/product/49ed312d967c71e5bf866285deee9f9c.256p.jpg
TRYX PANORAMA ARGB (2025) 65.64 CFM Liquid CPU Cooler (L-P360A-AS3M-G1K),https://cdna.pcpartpicker.com/static/forever/images/product/de672a3cd34e1068797bc0899a99697c.256p.jpg
Iceberg Thermal IceFLOE T95 41 CFM CPU Cooler (ICEFLOE95-00A),https://cdna.pcpartpicker.com/static/forever/images/product/c8eca1f7fd81d05f9713cb8727ad2611.256p.jpg
Cooler Master MASTERLIQUID ML240L RGB V2 65.59 CFM Liquid CPU Cooler (MLW-D24M-A18PC-R2),https://cdna.pcpartpicker.com/static/forever/images/product/5b6a5e7f4cf456ccf6415235cf7adc99.256p.jpg
Corsair iCUE LINK TITAN 360 RX RGB 73.5 CFM Liquid CPU Cooler (CW-9061021-WW),https://cdna.pcpartpicker.com/static/forever/images/product/bf57ec1c78268eeca06e65fc5d0c8f94.256p.jpg
