name,image
PNY OC GeForce RTX 5070 12 GB Video Card (VCG507012TFXPB1-O),https://cdna.pcpartpicker.com/static/forever/images/product/0973dbab1cd448060518fa00a079616c.256p.jpg
Gigabyte AERO OC GeForce RTX 5070 Ti 16 GB Video Card (GV-N507TAERO OC-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/87996fa1877095ab8f6db8fb7b6adf34.256p.jpg
PNY Dual Fan OC GeForce RTX 5060 Ti 16 GB Video Card (VCG5060T16DFXPB1-O),https://cdna.pcpartpicker.com/static/forever/images/product/905c5188bfef0485bb8f9c8928f1a765.256p.jpg
NVIDIA Founders Edition GeForce RTX 3060 Ti 8 GB Video Card (900-1G142-2520-000),https://cdna.pcpartpicker.com/static/forever/images/product/48eea8a717330fc5dd5856b1fae65042.256p.jpg
MSI VENTUS 3X OC GeForce RTX 5070 Ti 16 GB Video Card (GeForce RTX 5070 Ti 16G VENTUS 3X OC),https://cdna.pcpartpicker.com/static/forever/images/product/39f468764f322157ce781ad2c4fa803b.256p.jpg
MSI SHADOW 3X OC GeForce RTX 5070 Ti 16 GB Video Card (G507T-16S3C),https://cdna.pcpartpicker.com/static/forever/images/product/7221b486502c1d25055ea2c4178c77c9.256p.jpg
MSI VENTUS 2X PLUS OC GeForce RTX 5060 Ti 16 GB Video Card (RTX 5060 Ti 16G VENTUS 2X OC PLUS),https://cdna.pcpartpicker.com/static/forever/images/product/119d0908566b15ced62e41f53a108469.256p.jpg
MSI VENTUS 2X XS OC GeForce RTX 3050 8GB 8 GB Video Card (RTX 3050 Ventus 2X XS 8G OC),https://cdna.pcpartpicker.com/static/forever/images/product/cd30fd761012460241548ac2a5a9f8a4.256p.jpg
MSI VENTUS 3X OC BLACK GeForce RTX 5070 Ti 16 GB Video Card (GeForce RTX 5070 Ti 16G VENTUS 3X OC BLACK),https://cdna.pcpartpicker.com/static/forever/images/product/f358cee8822de3bf68692b864fd665e2.256p.jpg
MSI SHADOW 3X OC GeForce RTX 5070 12 GB Video Card (RTX-5070-12G-SHADOW-3X-OC),https://cdna.pcpartpicker.com/static/forever/images/product/2ab730e97b1b101a403a3c7185213c58.256p.jpg
Zotac GAMING Twin Edge GeForce RTX 3060 12GB 12 GB Video Card (ZT-A30600E-10M),https://cdna.pcpartpicker.com/static/forever/images/product/307bb60c041130ea5d65a3b97e63648a.256p.jpg
Asus PRIME GeForce RTX 5060 8 GB Video Card (prime-rtx5060-8g),https://cdna.pcpartpicker.com/static/forever/images/product/6bbae69221cd801a3152c8f12e7c27af.256p.jpg
Asus DUAL Radeon RX 9060 XT 16 GB Video Card (DUAL-RX9060XT-16G),https://cdna.pcpartpicker.com/static/forever/images/product/e049daeea6a93f7ac4473a2314c95f0b.256p.jpg
PowerColor Reaper Radeon RX 9070 16 GB Video Card (RX9070 16G-A),https://cdna.pcpartpicker.com/static/forever/images/product/ee430c2bbe34ba14fdf0378514f2bfdc.256p.jpg
Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/f59f755822e537a84f21ec7920a76f83.256p.jpg
ASRock Phantom Gaming OC Radeon RX 7900 XTX 24 GB Video Card (RX7900XTX PG 24GO),https://cdna.pcpartpicker.com/static/forever/images/product/d3d588536b23037ec14a155a67de9e4a.256p.jpg
Asus TUF GAMING OC GeForce RTX 5070 Ti 16 GB Video Card (TUF-RTX5070TI-O16G-WHITE-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/84b3d160dc1ca70eed788fc5a3257ab0.256p.jpg
Gigabyte GAMING OC GeForce RTX 5060 Ti 16 GB Video Card (GV-N506TGAMING OC-16GD),https://cdna.pcpartpicker.com/static/forever/images/product/cb68f30150eed43e764817cccdee7feb.256p.jpg
Asus ROG Astral OC GeForce RTX 5090 32 GB Video Card (rog-astral-rtx5090-o32g-white),https://cdna.pcpartpicker.com/static/forever/images/product/3029551a5188e0135f3106c0d45ddf6d.256p.jpg
Asus PRIME OC GeForce RTX 5070 Ti 16 GB Video Card (prime-rtx5070ti-o16g),https://cdna.pcpartpicker.com/static/forever/images/product/43191ac360269737064e20b57d60c9b6.256p.jpg
MSI VENTUS 2X OC GeForce RTX 5060 8 GB Video Card (RTX 5060 8G VENTUS 2X OC),https://cdna.pcpartpicker.com/static/forever/images/product/9e3f74e84fe87188601bcd51e943b19a.256p.jpg
