name,image
"Western Digital Caviar Blue 500 GB 3.5"" 7200 RPM Internal Hard Drive (WD5000AAKX)",https://m.media-amazon.com/images/I/51b2ykPEV6L.jpg
"Western Digital Black 500 GB 2.5"" 7200 RPM Internal Hard Drive (WD5000LPLX)",https://cdna.pcpartpicker.com/static/forever/images/product/b189cb472d29ab650bd6a386d328cdbf.256p.jpg
"Seagate BarraCuda 2 TB 2.5"" 5400 RPM Internal Hard Drive (ST2000LM015)",https://cdna.pcpartpicker.com/static/forever/images/product/5568f9eef66c2d1b42ed41a1dc8ad452.256p.jpg
"Western Digital Red Plus 10 TB 3.5"" 7200 RPM Internal Hard Drive (WD101EFBX)",https://cdna.pcpartpicker.com/static/forever/images/product/0583aa15a3ba6cd0f607f453bdc6f8d4.256p.jpg
"Toshiba N300 NAS 8 TB 3.5"" 7200 RPM Internal Hard Drive (HDWG780XZSTA)",https://cdna.pcpartpicker.com/static/forever/images/product/e048c20caa5415ddeccdb03c65f2c988.256p.jpg
"Western Digital Red Plus 10 TB 3.5"" 7200 RPM Internal Hard Drive (WD100EFGX)",https://cdna.pcpartpicker.com/static/forever/images/product/671f55c6444846cc12b2381747520883.256p.jpg
"Seagate ST500LM000 500 GB 2.5"" 5400 RPM Hybrid Internal Hard Drive (ST500LM000)",https://m.media-amazon.com/images/I/31lAHpChDIL.jpg
"Seagate BarraCuda 20 TB 3.5"" 7200 RPM Internal Hard Drive (ST20000DM001)",https://cdna.pcpartpicker.com/static/forever/images/product/4f5eb342d8299623090aa7682ffc0062.256p.jpg
"Seagate IronWolf NAS 12 TB 3.5"" 7200 RPM Internal Hard Drive (ST12000VNZ008)",https://m.media-amazon.com/images/I/31inI1yUtcL.jpg
"Western Digital Gold 24 TB 3.5"" 7200 RPM Internal Hard Drive (WD241KRYZ)",https://cdna.pcpartpicker.com/static/forever/images/product/a311d7aa215ad39a8635831edf9db5ab.256p.jpg
"Seagate Surveillance HDD 1 TB 3.5"" 5900 RPM Internal Hard Drive (ST1000VX003)",https://m.media-amazon.com/images/I/411MsJ-mwwL.jpg
"Seagate Constellation ES 1 TB 3.5"" 7200 RPM Internal Hard Drive (ST1000NM0011)",https://images-na.ssl-images-amazon.com/images/I/41ZOiHe0arL.jpg
"Western Digital WD Blue 2 TB 3.5"" 5400 RPM Internal Hard Drive (WD20EARZ)",https://cdna.pcpartpicker.com/static/forever/images/product/5028fb4e54bd922986c7943bc240d932.256p.jpg
"Seagate BarraCuda 500 GB 3.5"" 7200 RPM Internal Hard Drive (ST500DM002)",https://cdna.pcpartpicker.com/static/forever/images/product/9307b5639cdd0d3615e1907d2511dbb9.256p.jpg
"Western Digital Blue 1 TB 3.5"" 7200 RPM Internal Hard Drive (WDBH2D0010HNC-NRSN)",https://m.media-amazon.com/images/I/41fYYnijXmL.jpg
"Seagate IronWolf Pro NAS 22 TB 3.5"" 7200 RPM Internal Hard Drive (ST22000NT001)",https://cdna.pcpartpicker.com/static/forever/images/product/ade739fa581e4650e4c6b5e7409a129f.256p.jpg
"Seagate Exos X18 18 TB 3.5"" 7200 RPM Internal Hard Drive (ST18000NM000J)",https://cdna.pcpartpicker.com/static/forever/images/product/0c3a3cafcf64edf04ee4b379dafa46ee.256p.jpg
"Western Digital VelociRaptor 1 TB 2.5"" 10000 RPM Internal Hard Drive (WD1000CHTZ)",https://m.media-amazon.com/images/I/514GG7QJV6L.jpg
"Seagate Exos X24 24 TB 3.5"" 7200 RPM Internal Hard Drive (ST24000NM002H)",https://cdna.pcpartpicker.com/static/forever/images/product/af943247a7971f57f2630f3e7797c7df.256p.jpg
"Western Digital WD Red Pro 10 TB 3.5"" 7200 RPM Internal Hard Drive (WD103KFBX)",https://cdna.pcpartpicker.com/static/forever/images/product/d800d738dea6366b1ba0f270710b0cc5.256p.jpg
"Western Digital WD Blue 8 TB 3.5"" 5640 RPM Internal Hard Drive (WD80EAAZ)",https://cdna.pcpartpicker.com/static/forever/images/product/ec1492b97abdb396d8434a3b62f3c920.256p.jpg
"Western Digital Black 4 TB 3.5"" 7200 RPM Internal Hard Drive (WD4003FZEX)",https://m.media-amazon.com/images/I/51qR+ITxx3L.jpg
"Western Digital WD Red Pro 8 TB 3.5"" 7200 RPM Internal Hard Drive (WD8005FFBX)",https://cdna.pcpartpicker.com/static/forever/images/product/030a6f80963feb39af07d8dbe8298e1c.256p.jpg
"Toshiba P300 1 TB 3.5"" 7200 RPM Internal Hard Drive (HDWD110XZSTA)",https://m.media-amazon.com/images/I/411-9QPiZXL.jpg
"Western Digital WD_BLACK 1 TB 3.5"" 7200 RPM Internal Hard Drive (WD1003FZEX)",https://cdna.pcpartpicker.com/static/forever/images/product/ec18382394ec2952a8e9d49c60848c98.256p.jpg
"Toshiba MG04ACA400N 4 TB 3.5"" 7200 RPM Internal Hard Drive (MG04ACA400N)",https://cdna.pcpartpicker.com/static/forever/images/product/f06bd673a9fe1b08f45db40a82bc5b88.256p.jpg
"Seagate BarraCuda 1 TB 2.5"" 5400 RPM Internal Hard Drive (ST1000LM048)",https://cdna.pcpartpicker.com/static/forever/images/product/e255c611031c1ba7bcc73e12679a1795.256p.jpg
"Toshiba MQ01ABD-V 1 TB 2.5"" 5400 RPM Internal Hard Drive (MQ01ABD100V)",https://m.media-amazon.com/images/I/51sakXct0iL.jpg
"Seagate FireCuda 2 TB 2.5"" 5400 RPM Hybrid Internal Hard Drive (ST2000LX001)",https://m.media-amazon.com/images/I/41JzcZEvqvL.jpg
"Seagate Surveillance HDD 8 TB 3.5"" 7200 RPM Internal Hard Drive (ST8000VX0002)",https://cdna.pcpartpicker.com/static/forever/images/product/34bc14397597ba5761022af2ee05cd12.256p.jpg
"Western Digital Red Plus 2 TB 3.5"" 5400 RPM Internal Hard Drive (WD20EFPX)",https://cdna.pcpartpicker.com/static/forever/images/product/773b68c4aa7ab36f2b32cff71a6e5c00.256p.jpg
"Seagate BarraCuda 6 TB 3.5"" 5400 RPM Internal Hard Drive (ST6000DM003)",https://cdna.pcpartpicker.com/static/forever/images/product/20374c84bea19a326858257ed50f7541.256p.jpg
"Seagate Momentus Thin 500 GB 2.5"" 5400 RPM Internal Hard Drive (ST500LT012)",https://cdna.pcpartpicker.com/static/forever/images/product/e1d4bce6fd661c691f2d982f501d8aee.256p.jpg
"Western Digital AV-GP 2 TB 3.5"" 5400 RPM Internal Hard Drive (WD20EURX)",https://m.media-amazon.com/images/I/51leljrJgdL.jpg
"Western Digital WD_BLACK 4 TB 3.5"" 7200 RPM Internal Hard Drive (WD4006FZBX)",https://cdna.pcpartpicker.com/static/forever/images/product/e04bb5f6551b5fe6161fa619cc1fd10f.256p.jpg
"Seagate BarraCuda Pro Compute 1 TB 2.5"" 7200 RPM Internal Hard Drive (ST1000LM049)",https://cdna.pcpartpicker.com/static/forever/images/product/96f7f76c1bdf9af3d3532ca78278f4c5.256p.jpg
"Seagate Pipeline HD 500 GB 3.5"" 5900 RPM Internal Hard Drive (ST3500312CS)",https://images-na.ssl-images-amazon.com/images/I/512LsJOoTXL.jpg
"Toshiba DT01ACA200 2 TB 3.5"" 7200 RPM Internal Hard Drive (DT01ACA200)",https://cdna.pcpartpicker.com/static/forever/images/product/0e5b51f8c3260bb7e8841b5d1d0281f1.256p.jpg
"Toshiba MG10 512e 20 TB 3.5"" 7200 RPM Internal Hard Drive (MG10ACA20TE)",https://cdna.pcpartpicker.com/static/forever/images/product/8fd6ba7c7c42c8786526bc5a6d95da8e.256p.jpg
"Western Digital WD Red Pro 24 TB 3.5"" 7200 RPM Internal Hard Drive (WD240KFGX)",https://cdna.pcpartpicker.com/static/forever/images/product/a0cc4a0c5a3eaf4b994cee2f15fe0589.256p.jpg
"Seagate Exos X20 20 TB 3.5"" 7200 RPM Internal Hard Drive (ST20000NM007D)",https://cdna.pcpartpicker.com/static/forever/images/product/41709ead4814bb1350fa3505d707758c.256p.jpg
"Seagate IronWolf NAS 6 TB 3.5"" 5400 RPM Internal Hard Drive (ST6000VN006)",https://cdna.pcpartpicker.com/static/forever/images/product/cf8c824ce99cf5f4699797e66cd9eece.256p.jpg
"Western Digital WD Red Pro 4 TB 3.5"" 7200 RPM Internal Hard Drive (WD4005FFBX)",https://cdna.pcpartpicker.com/static/forever/images/product/927e52ded4f48c1370b48dcf095b8ff4.256p.jpg
"Western Digital Blue 1 TB 2.5"" 5400 RPM Internal Hard Drive (WD10SPCX)",https://cdna.pcpartpicker.com/static/forever/images/product/ff6a9f80f42ecac77f40726c7c6da3a9.256p.jpg
"Seagate BarraCuda 1 TB 3.5"" 7200 RPM Internal Hard Drive (ST31000528AS)",https://m.media-amazon.com/images/I/41CTKufxpYL.jpg
"Western Digital WD Red Pro 14 TB 3.5"" 7200 RPM Internal Hard Drive (WD142KFGX)",https://cdna.pcpartpicker.com/static/forever/images/product/82e6a4898a03488c13cc5feab242dc18.256p.jpg
"Toshiba MQ01ABD050 500 GB 2.5"" 5400 RPM Internal Hard Drive (MQ01ABD050)",https://m.media-amazon.com/images/I/31kK7RD9ZYL.jpg
"Seagate BarraCuda Pro 10 TB 3.5"" 7200 RPM Internal Hard Drive (ST10000DM0004)",https://m.media-amazon.com/images/I/416Zxqx0iAL.jpg
"Toshiba MD07ACA 12 GB 3.5"" 7200 RPM Internal Hard Drive (MD07ACA12T)",
"Toshiba N300 Pro 18 TB 3.5"" 7200 RPM Internal Hard Drive (HDWG51JXZSTB)",https://m.media-amazon.com/images/I/41ie9U7ojuL.jpg
"Seagate IronWolf Pro 14 TB 3.5"" 7200 RPM Internal Hard Drive (ST14000NE0008)",https://cdna.pcpartpicker.com/static/forever/images/product/aca8c2940d3cb4adfcce2ef39590c340.256p.jpg
"Western Digital Gold 22 TB 3.5"" 7200 RPM Internal Hard Drive (WD221KRYZ)",https://cdna.pcpartpicker.com/static/forever/images/product/213aa25a6480e72c40c2b6c44c4aa588.256p.jpg
"Western Digital DC HC530 14 TB 3.5"" 7200 RPM Internal Hard Drive (WUH721414ALE6L4)",https://m.media-amazon.com/images/I/41nvp6nw6CL.jpg
"Seagate BarraCuda 4 TB 2.5"" 5400 RPM Internal Hard Drive (ST4000LM024)",https://cdna.pcpartpicker.com/static/forever/images/product/15baeab94e3a791c2412ff7614f6e1b1.256p.jpg
"Western Digital WD Red Pro 20 TB 3.5"" 7200 RPM Internal Hard Drive (WD202KFGX)",https://cdna.pcpartpicker.com/static/forever/images/product/37a6d94d1481e8243514a655480b1fd5.256p.jpg
"Seagate Exos X16 16 TB 3.5"" 7200 RPM Internal Hard Drive (ST16000NM003G)",https://cdna.pcpartpicker.com/static/forever/images/product/64a72dd33a9a30c29d60f9944e4f16d3.256p.jpg
"Western Digital Blue 3 TB 3.5"" 5400 RPM Internal Hard Drive (WD30EZAX)",https://cdna.pcpartpicker.com/static/forever/images/product/81a461533fe36cff240320e7b78c01a1.256p.jpg
"Western Digital Caviar Green 1 TB 3.5"" 5400 RPM Internal Hard Drive (WD10EZRX)",https://images-na.ssl-images-amazon.com/images/I/51rpntPX04L.jpg
"Western Digital AV-25 1 TB 2.5"" 5400 RPM Internal Hard Drive (WD10JUCT)",https://m.media-amazon.com/images/I/519GYksaOtL.jpg
"Seagate EXOS Enterprise 4 TB 3.5"" 7200 RPM Internal Hard Drive (ST4000NM0035)",https://cdna.pcpartpicker.com/static/forever/images/product/46f426f602bdcb9e6a03ba9469ffb699.256p.jpg
"Western Digital Ultrastar DC HC560 22 TB 3.5"" 7200 RPM Internal Hard Drive (0F48155)",https://cdna.pcpartpicker.com/static/forever/images/product/36db27ec1beb6d83a528ceebda88271a.256p.jpg
"Seagate IronWolf Pro NAS 14 TB 3.5"" 7200 RPM Internal Hard Drive (ST14000NT001)",https://cdna.pcpartpicker.com/static/forever/images/product/e352117b6f8a568f0bed5452b16d922e.256p.jpg
"Seagate Surveillance HDD 1 TB 3.5"" 5400 RPM Internal Hard Drive (ST1000VX001)",https://images-na.ssl-images-amazon.com/images/I/51AU01FNRaL.jpg
"Toshiba HDD2J92 640 GB 2.5"" 5400 RPM Internal Hard Drive (HDD2J92)",
"Western Digital WD Red Pro 12 TB 3.5"" 7200 RPM Internal Hard Drive (WD122KFBX)",https://cdna.pcpartpicker.com/static/forever/images/product/3037c5bba7649d23a5a3844f89a2660a.256p.jpg
"Western Digital Blue 4 TB 3.5"" 5400 RPM Internal Hard Drive (WD40EZRZ)",https://cdna.pcpartpicker.com/static/forever/images/product/d7fd9f86941e46d6612115498c2155c4.256p.jpg
"Western Digital Blue 1 TB 3.5"" 5400 RPM Internal Hard Drive (WD10EZRZ)",https://m.media-amazon.com/images/I/41IN+RCleeL.jpg
"Seagate Constellation ES.2 3 TB 3.5"" 7200 RPM Internal Hard Drive (ST33000650SS)",https://cdna.pcpartpicker.com/static/forever/images/product/0dcde8d2a28679a2446da67d3467919e.256p.jpg
"Toshiba DT01ACA050 500 GB 3.5"" 7200 RPM Internal Hard Drive (DT01ACA050)",https://cdna.pcpartpicker.com/static/forever/images/product/9737d8cec44333aee732aeea7c7d79e7.256p.jpg
"Western Digital Red Plus 3 TB 3.5"" 5400 RPM Internal Hard Drive (WD30EFPX)",https://cdna.pcpartpicker.com/static/forever/images/product/ea082b07b982b92deb1e77358a913d9d.256p.jpg
"Toshiba MQ01ABD032 320 GB 2.5"" 5400 RPM Internal Hard Drive (MQ01ABD032)",https://m.media-amazon.com/images/I/51dulFH63DL.jpg
"Seagate Barracuda Compute 2 TB 2.5"" 5400 RPM Internal Hard Drive (ST2000LM007)",https://cdna.pcpartpicker.com/static/forever/images/product/f54dce8dc5bc3a60a191c8e4c049aefb.256p.jpg
"Seagate ST500VM000 500 GB 3.5"" 5900 RPM Internal Hard Drive (ST500VM000)",https://m.media-amazon.com/images/I/41juK31ybYL.jpg
"Seagate ST1000LM035 1 TB 2.5"" 5400 RPM Internal Hard Drive (ST1000LM035)",https://cdna.pcpartpicker.com/static/forever/images/product/9887b63c7eb90d2342b18f5a4c8fe901.256p.jpg
"Seagate Exos X24 20 TB 3.5"" 7200 RPM Internal Hard Drive (ST20000NM002H)",https://cdna.pcpartpicker.com/static/forever/images/product/b42a890cc6f9d0fc6ba1e76d39d2fe2a.256p.jpg
"Seagate Exos X22 22 TB 3.5"" 7200 RPM Internal Hard Drive (ST22000NM001E)",https://cdna.pcpartpicker.com/static/forever/images/product/49d00345f23b689f28e3d7dc29e413ab.256p.jpg
"Seagate IronWolf Pro 16 TB 3.5"" 7200 RPM Internal Hard Drive (ST16000NE000)",https://cdna.pcpartpicker.com/static/forever/images/product/7fd2fd1269aab891ba1a5db57049dfea.256p.jpg
"Toshiba MG08 16 TB 3.5"" 7200 RPM Internal Hard Drive (MG08ACA16TE)",https://cdna.pcpartpicker.com/static/forever/images/product/7c7b327cd91b60a21612af71e593f574.256p.jpg
"Western Digital WD Blue 4 TB 3.5"" 5400 RPM Internal Hard Drive (WD40EZAX)",https://cdna.pcpartpicker.com/static/forever/images/product/7a1d56768b08d040bec010bd49a0562a.256p.jpg
"Western Digital Blue 2 TB 3.5"" 5400 RPM Internal Hard Drive (WD20EZAZ)",https://cdna.pcpartpicker.com/static/forever/images/product/de757446324f203480fef2325a9083fc.256p.jpg
"Seagate Exos X20 18 TB 3.5"" 7200 RPM Internal Hard Drive (ST18000NM003D)",https://cdna.pcpartpicker.com/static/forever/images/product/dc88f888259b76c74f062ea0522be847.256p.jpg
"Western Digital WD Red Pro 22 TB 3.5"" 7200 RPM Internal Hard Drive (WD221KFGX)",https://cdna.pcpartpicker.com/static/forever/images/product/1ac710bded46038988de0ebfa909355a.256p.jpg
